beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type
Weekender,"Topa Topa Brewing Company ","IPA - Session / India Session Ale",4.7,55,,"Topa Topa Brewing Company","Santa Barbara",CA,"United States",34.4158,-119.689,3.75,"2016-11-25 15:49:59",https://untappd.com/c/387124188,https://untappd.com/beer/1114963,https://untappd.com/brewery/207311,"United States",Ventura,CA,,,
"The ÖKO BOMB","Third Window Brewing Company","Stout - Imperial / Double",8.5,20,,"Third Window Brewery","Santa Barbara",CA,"United States",34.4211,-119.691,4.25,"2016-11-26 19:46:16",https://untappd.com/c/387946136,https://untappd.com/beer/1714228,https://untappd.com/brewery/266010,"United States","Santa Barbara",CA,,,
"Jets Overhead","Casa Agria Specialty Ales","IPA - American",6.8,0,,"Casa Agria Specialty Ales",Oxnard,CA,"United States",34.2082,-119.128,4,"2016-11-27 15:26:08",https://untappd.com/c/388222918,https://untappd.com/beer/1837107,https://untappd.com/brewery/152647,"United States",Oxnard,CA,,,
"Western Glow","Casa Agria Specialty Ales","IPA - American",7.5,0,,"Casa Agria Specialty Ales",Oxnard,CA,"United States",34.2082,-119.128,4.25,"2016-11-27 15:45:57",https://untappd.com/c/388232079,https://untappd.com/beer/1785917,https://untappd.com/brewery/152647,"United States",Oxnard,CA,,,
"Heritage Gold","Casa Agria Specialty Ales","Sour - Ale",7.1,0,"Peach + brut","Casa Agria Specialty Ales",Oxnard,CA,"United States",34.2082,-119.128,4.25,"2016-11-27 15:51:45",https://untappd.com/c/388234634,https://untappd.com/beer/1832611,https://untappd.com/brewery/152647,"United States",Oxnard,CA,,,
"El Rio Rye","Casa Agria Specialty Ales","Saison / Farmhouse Ale",7.2,0,"The oak reminds me of shoe leather","Casa Agria Specialty Ales",Oxnard,CA,"United States",34.2082,-119.128,3.75,"2016-11-27 16:07:04",https://untappd.com/c/388241090,https://untappd.com/beer/1432253,https://untappd.com/brewery/152647,"United States",Oxnard,CA,,,
Jove,"The Libertine Brewing Company","Sour - Gose",5.5,0,,"Libertine Pub","Morro Bay",CA,"United States",35.3658,-120.853,4.5,"2016-12-04 11:55:23",https://untappd.com/c/390494355,https://untappd.com/beer/1394445,https://untappd.com/brewery/40396,"United States","Morro Bay",CA,,,
"Kettle Sour Orange (KSO)","The Libertine Brewing Company","Sour - Ale",4.5,0,,"Libertine Pub","Morro Bay",CA,"United States",35.3658,-120.853,4,"2016-12-04 11:57:43",https://untappd.com/c/390495616,https://untappd.com/beer/1667376,https://untappd.com/brewery/40396,"United States","Morro Bay",CA,,,
"Cereal Killer","Draughtsmen Aleworks","Pale Ale - Belgian",0,38,,"Draughtsmen Aleworks",Goleta,CA,"United States",34.4322,-119.876,4,"2016-12-06 18:32:52",https://untappd.com/c/391100163,https://untappd.com/beer/1850984,https://untappd.com/brewery/250746,"United States",Goleta,CA,,,
"Stone Enjoy By 12.25.16 Unfiltered IPA","Stone Brewing","IPA - Imperial / Double",9.4,100,,"Eureka! Gourmet Burgers & Craft Beer","Santa Barbara",CA,"United States",34.4186,-119.7,4,"2016-12-09 21:38:36",https://untappd.com/c/392164290,https://untappd.com/beer/1830596,https://untappd.com/brewery/1204,"United States",Escondido,CA,,,
"Bourbon County Brand Stout (2016) 13.8%","Goose Island Beer Co.","Stout - American Imperial / Double",13.8,60,"I mean... it's good. My shoes are still on. Dark almost fruity. Vanilla, molasses",,,,,,,4,"2016-12-16 21:27:27",https://untappd.com/c/394621389,https://untappd.com/beer/1831247,https://untappd.com/brewery/2898,"United States",Chicago,IL,,,
Infidel,"The Libertine Brewing Company","American Wild Ale",6.5,0,"So good! Very drinkable. Saffron and rose water","Lincoln Square",Chicago,IL,"United States",41.9684,-87.6884,4.25,"2016-12-23 18:49:42",https://untappd.com/c/397215281,https://untappd.com/beer/1791324,https://untappd.com/brewery/40396,"United States","Morro Bay",CA,,,
"Birds of Paradise","Begyle Brewing","Pale Ale - American",5.4,0,,"The Hopleaf Bar",Chicago,IL,"United States",41.9759,-87.6684,3.75,"2016-12-23 19:54:31",https://untappd.com/c/397270764,https://untappd.com/beer/1549257,https://untappd.com/brewery/34911,"United States",Chicago,IL,,,
"Supreme Palace","Half Acre Beer Company","Pale Ale - Belgian",5.2,0,,"Half Acre Beer Company",Chicago,IL,"United States",41.9593,-87.6824,3.75,"2016-12-23 21:51:33",https://untappd.com/c/397356646,https://untappd.com/beer/1832534,https://untappd.com/brewery/1862,"United States",Chicago,IL,,,
"Mean Old Tom","Maine Beer Company","Stout - American",6.5,0,"Toasty and vanilla. Very smooth.",,,,,,,4,"2016-12-24 21:45:53",https://untappd.com/c/397946808,https://untappd.com/beer/29271,https://untappd.com/brewery/2874,"United States",Freeport,ME,,,
"Cereal Killer","Draughtsmen Aleworks","Pale Ale - Belgian",0,38,,,,,,,,4,"2016-12-27 20:37:32",https://untappd.com/c/399376311,https://untappd.com/beer/1850984,https://untappd.com/brewery/250746,"United States",Goleta,CA,,,
"Retro XPA","HopSaint Brewing Company","Pale Ale - English",5.4,35,,"HopSaint Brewing Company",Torrance,CA,"United States",33.8578,-118.368,3.75,"2017-01-02 15:00:57",https://untappd.com/c/402261138,https://untappd.com/beer/1817525,https://untappd.com/brewery/240654,"United States",Torrance,CA,,,
"Maximum Chaos","HopSaint Brewing Company","IPA - American",7.2,65,,"HopSaint Brewing Company",Torrance,CA,"United States",33.8578,-118.368,3.75,"2017-01-02 15:02:21",https://untappd.com/c/402261798,https://untappd.com/beer/1485018,https://untappd.com/brewery/240654,"United States",Torrance,CA,,,
"Smokin' Ash","HopSaint Brewing Company","Porter - American",6.7,25,"Not subtle, has a bite. Smoked porter",,,,,,,3.75,"2017-01-02 15:03:10",https://untappd.com/c/402262186,https://untappd.com/beer/1800841,https://untappd.com/brewery/240654,"United States",Torrance,CA,,,
"Bock You Like A Hurricane","HopSaint Brewing Company","Maibock / Heller (Helles) Bock",8.3,40,,"HopSaint Brewing Company",Torrance,CA,"United States",33.8578,-118.368,4,"2017-01-02 15:05:29",https://untappd.com/c/402263173,https://untappd.com/beer/1882989,https://untappd.com/brewery/240654,"United States",Torrance,CA,,,
Proton,"Draughtsmen Aleworks","Stout - Russian Imperial",11,0,"Get nitro and normal! Different finishes. So good. I put it above 2016 BCBS","Draughtsmen Aleworks",Goleta,CA,"United States",34.4322,-119.876,4.5,"2017-01-13 20:06:08",https://untappd.com/c/405733264,https://untappd.com/beer/1891851,https://untappd.com/brewery/250746,"United States",Goleta,CA,,,
"Cereal Killer","Draughtsmen Aleworks","Pale Ale - Belgian",0,38,,"Draughtsmen Aleworks",Goleta,CA,"United States",34.4322,-119.876,4,"2017-01-13 20:08:44",https://untappd.com/c/405734600,https://untappd.com/beer/1850984,https://untappd.com/brewery/250746,"United States",Goleta,CA,,,
"Bretta Rosé (Batch 3)","Firestone Walker Brewing Company","American Wild Ale",5.3,0,"Raspberry, Brett, French oak. So aromatic.",,,,,,,4.75,"2017-01-15 21:15:19",https://untappd.com/c/406907824,https://untappd.com/beer/1480994,https://untappd.com/brewery/524,"United States","Paso Robles",CA,,,
"Lolita (2016)","Goose Island Beer Co.","American Wild Ale",8.1,32,,"Lama Dog Tap Room","Santa Barbara",CA,"United States",34.4157,-119.689,4,"2017-01-18 21:11:09",https://untappd.com/c/407543254,https://untappd.com/beer/1461619,https://untappd.com/brewery/2898,"United States",Chicago,IL,,,
"Halia (2016)","Goose Island Beer Co.","Saison / Farmhouse Ale",7.9,11,,"Lama Dog Tap Room","Santa Barbara",CA,"United States",34.4157,-119.689,4,"2017-01-18 21:13:03",https://untappd.com/c/407543459,https://untappd.com/beer/1534947,https://untappd.com/brewery/2898,"United States",Chicago,IL,,,
"Juliet (2016)","Goose Island Beer Co.","American Wild Ale",8.2,0,,"Lama Dog Tap Room","Santa Barbara",CA,"United States",34.4157,-119.689,4,"2017-01-18 21:17:13",https://untappd.com/c/407543979,https://untappd.com/beer/1657958,https://untappd.com/brewery/2898,"United States",Chicago,IL,,,
"Madame Rose (2016)","Goose Island Beer Co.","American Wild Ale",6.7,0,,"Lama Dog Tap Room","Santa Barbara",CA,"United States",34.4157,-119.689,4.5,"2017-01-18 21:21:58",https://untappd.com/c/407544592,https://untappd.com/beer/1697076,https://untappd.com/brewery/2898,"United States",Chicago,IL,,,
"Death By Coconut (2016)","Oskar Blues Brewery","Porter - Other",6.5,25,,"Armada Wine & Beer Merchant","Santa Barbara",CA,"United States",34.4226,-119.704,4,"2017-01-19 19:52:16",https://untappd.com/c/407799139,https://untappd.com/beer/1713130,https://untappd.com/brewery/956,"United States",Longmont,CO,,,
Grisita,"Casa Agria Specialty Ales","Saison / Farmhouse Ale",4.4,0,,,,,,,,4,"2017-01-20 22:15:20",https://untappd.com/c/408309631,https://untappd.com/beer/1662503,https://untappd.com/brewery/152647,"United States",Oxnard,CA,,,
"Oats of Fealty","Third Window Brewing Company","Saison / Farmhouse Ale",6.7,33,"A very interesting combination. I totally get oatmeal. But a saison.","Third Window Brewery","Santa Barbara",CA,"United States",34.4211,-119.691,4,"2017-01-21 19:31:46",https://untappd.com/c/408924695,https://untappd.com/beer/1912352,https://untappd.com/brewery/266010,"United States","Santa Barbara",CA,,,
"Feral Vinifera #2","Firestone Walker Brewing Company","American Wild Ale",9.7,0,,,,,,,,4.5,"2017-01-27 21:52:24",https://untappd.com/c/410768172,https://untappd.com/beer/1584503,https://untappd.com/brewery/524,"United States","Paso Robles",CA,,,
"Weihenstephaner Vitus","Bayerische Staatsbrauerei Weihenstephan",Weizenbock,7.7,17,"In heaven there is no beer, that's why we drink it here. And when we're all gone from here, our friends will be drinking all out beer.","Hoffmann Brat Haus","Santa Barbara",CA,"United States",34.4196,-119.7,4.25,"2017-02-04 17:19:34",https://untappd.com/c/413820802,https://untappd.com/beer/7408,https://untappd.com/brewery/88,Germany,"85354 Freising",BY,,,
"White Ale With Blood Orange","Telegraph Brewing Company",Witbier,4.5,0,,"Santa Barbara Wine Therapy","Santa Barbara",CA,"United States",34.4195,-119.699,3.5,"2017-02-04 17:21:27",https://untappd.com/c/413822626,https://untappd.com/beer/1464818,https://untappd.com/brewery/1604,"United States","Santa Barbara",CA,,,
Coffeetine,"The Libertine Brewing Company","American Wild Ale",6.6,0,"What a non-stout coffee beer should be",,,,,,,4,"2017-02-08 19:42:43",https://untappd.com/c/415146401,https://untappd.com/beer/908563,https://untappd.com/brewery/40396,"United States","Morro Bay",CA,,,
"Pure Hoppiness","Alpine Beer Company","IPA - Imperial / Double",8,61,,,,,,,,4,"2017-02-12 20:51:50",https://untappd.com/c/417038724,https://untappd.com/beer/1256,https://untappd.com/brewery/29,"United States",Alpine,CA,,,
"Chocolate Hazelnut Porter","Heretic Brewing Company","Porter - Other",7,33,,,,,,,,4,"2017-02-12 20:52:12",https://untappd.com/c/417038781,https://untappd.com/beer/447033,https://untappd.com/brewery/12766,"United States",Fairfield,CA,,,
"Or Xata (2016)","The Bruery","Blonde Ale",7.1,11,"Wow. I'd call it a cream ale. Very good","Lama Dog Tap Room","Santa Barbara",CA,"United States",34.4157,-119.689,4.25,"2017-02-16 21:37:44",https://untappd.com/c/418032330,https://untappd.com/beer/1404410,https://untappd.com/brewery/1246,"United States",Placentia,CA,"creamy,sweet,smooth",,
"Juice Almighty","Central Coast Brewing","IPA - New England",7.5,55,,"Lama Dog Tap Room","Santa Barbara",CA,"United States",34.4157,-119.689,4.25,"2017-02-22 20:30:04",https://untappd.com/c/420520314,https://untappd.com/beer/1931547,https://untappd.com/brewery/3886,"United States","San Luis Obispo",CA,,,Draft
"Halter Saison","The Libertine Brewing Company","Saison / Farmhouse Ale",7,0,,"Lama Dog Tap Room","Santa Barbara",CA,"United States",34.4157,-119.689,4,"2017-02-22 20:58:07",https://untappd.com/c/420524975,https://untappd.com/beer/1512500,https://untappd.com/brewery/40396,"United States","Morro Bay",CA,,,
"Naughty Sauce","Noble Ale Works","Stout - Milk / Sweet",5.4,0,,"The Garden","Santa Barbara",CA,"United States",34.4235,-119.707,4.25,"2017-02-24 20:53:55",https://untappd.com/c/421344202,https://untappd.com/beer/428382,https://untappd.com/brewery/6377,"United States",Anaheim,CA,,,
"Smoked Porter w/ Vanilla Bean","Stone Brewing","Smoked Beer",5.9,53,"Vanilla saves the smokiness. Mellow.",,,,,,,3.75,"2017-02-24 20:58:39",https://untappd.com/c/421345896,https://untappd.com/beer/8337,https://untappd.com/brewery/1204,"United States",Escondido,CA,,"The Garden",
"Barrel-Aged Milk Chocolate Porter","Stone Brewing","Porter - American",9.6,0,"Andes mints","The Garden","Santa Barbara",CA,"United States",34.4235,-119.707,3.75,"2017-02-24 21:02:15",https://untappd.com/c/421347121,https://untappd.com/beer/1687669,https://untappd.com/brewery/1204,"United States",Escondido,CA,,,
Infidel,"The Libertine Brewing Company","American Wild Ale",6.5,0,"So fragrant. Balanced rose water and saffron. Holy moly.",,,,,,,4.5,"2017-02-25 21:27:31",https://untappd.com/c/422089011,https://untappd.com/beer/1791324,https://untappd.com/brewery/40396,"United States","Morro Bay",CA,,,
"Blanche de Chambly",Unibroue,Witbier,5,10,,"Hoffmann Brat Haus","Santa Barbara",CA,"United States",34.4196,-119.7,4,"2017-03-04 15:34:58",https://untappd.com/c/424414073,https://untappd.com/beer/4453,https://untappd.com/brewery/1307,Canada,Chambly,QC,,,
"Swizzle Stick","The Libertine Brewing Company","Sour - Ale",6.4,0,Yowza.,,,,,,,4.5,"2017-03-06 20:11:19",https://untappd.com/c/425270023,https://untappd.com/beer/1865916,https://untappd.com/brewery/40396,"United States","Morro Bay",CA,,,
"Swizzle Stick","The Libertine Brewing Company","Sour - Ale",6.4,0,,"The Libertine Brewing Company","San Luis Obispo",CA,"United States",35.2776,-120.663,4,"2017-03-11 16:04:49",https://untappd.com/c/427101076,https://untappd.com/beer/1865916,https://untappd.com/brewery/40396,"United States","Morro Bay",CA,,,Taster
"No Birthday Party","The Libertine Brewing Company","Sour - Ale",6.3,0,,"The Libertine Brewing Company","San Luis Obispo",CA,"United States",35.2776,-120.663,4,"2017-03-11 16:45:24",https://untappd.com/c/427141576,https://untappd.com/beer/1980156,https://untappd.com/brewery/40396,"United States","Morro Bay",CA,,,Taster
"Freddy Got Finger Limed","The Libertine Brewing Company","American Wild Ale",6,0,,"The Libertine Brewing Company","San Luis Obispo",CA,"United States",35.2776,-120.663,4,"2017-03-11 16:46:15",https://untappd.com/c/427142457,https://untappd.com/beer/1819296,https://untappd.com/brewery/40396,"United States","Morro Bay",CA,,,Taster
KSR,"The Libertine Brewing Company","Sour - Flanders Red Ale",4.5,0,,"The Libertine Brewing Company","San Luis Obispo",CA,"United States",35.2776,-120.663,4,"2017-03-11 16:48:31",https://untappd.com/c/427144636,https://untappd.com/beer/1978208,https://untappd.com/brewery/40396,"United States","Morro Bay",CA,,,Taster
"Passion Party","The Libertine Brewing Company","American Wild Ale",6.8,0,,"The Libertine Brewing Company","San Luis Obispo",CA,"United States",35.2776,-120.663,3.5,"2017-03-11 16:54:44",https://untappd.com/c/427150747,https://untappd.com/beer/1860020,https://untappd.com/brewery/40396,"United States","Morro Bay",CA,,,Taster
"Heaven Is Expensive","The Libertine Brewing Company","Saison / Farmhouse Ale",6,0,,"The Libertine Brewing Company","San Luis Obispo",CA,"United States",35.2776,-120.663,3.5,"2017-03-11 17:01:55",https://untappd.com/c/427157687,https://untappd.com/beer/1813781,https://untappd.com/brewery/40396,"United States","Morro Bay",CA,,,Taster
"Sandal Tan","The Libertine Brewing Company","Saison / Farmhouse Ale",6.4,0,"All chipotle","The Libertine Brewing Company","San Luis Obispo",CA,"United States",35.2776,-120.663,3.5,"2017-03-11 17:03:48",https://untappd.com/c/427159562,https://untappd.com/beer/1955706,https://untappd.com/brewery/40396,"United States","Morro Bay",CA,,,
"Grand Prestige Vatgerijpt Goose Island","Goose Island Beer Co.","Barleywine - Other",11.3,23,,"Old Town Pour House","Oak Brook",IL,"United States",41.849,-87.9501,4,"2017-03-25 18:23:36",https://untappd.com/c/432543515,https://untappd.com/beer/1866940,https://untappd.com/brewery/2898,"United States",Chicago,IL,"sweet,boozy,smooth,molasses",,Taster
"Lil Citra","Pipeworks Brewing Company","IPA - Session / India Session Ale",4.9,0,Goya/OJ.,"Old Town Pour House","Oak Brook",IL,"United States",41.849,-87.9501,4,"2017-03-25 18:25:57",https://untappd.com/c/432545920,https://untappd.com/beer/1391625,https://untappd.com/brewery/4012,"United States",Chicago,IL,smooth,,
"Irish Blessing","Boulder Beer Company","Stout - American",6.8,40,,"Old Town Pour House","Oak Brook",IL,"United States",41.849,-87.9501,3.5,"2017-03-25 19:01:56",https://untappd.com/c/432582930,https://untappd.com/beer/1950278,https://untappd.com/brewery/160,"United States",Boulder,CO,"smooth,chocolate",,
"Robert the Bruce","3 Floyds Brewing Company","Scotch Ale / Wee Heavy",7,30,,"Old Town Pour House","Oak Brook",IL,"United States",41.849,-87.9501,4,"2017-03-25 19:05:46",https://untappd.com/c/432586719,https://untappd.com/beer/103,https://untappd.com/brewery/2470,"United States",Munster,IN,,,
"Pseudo Sue","Toppling Goliath Brewing Co.","Pale Ale - American",6.8,50,,,,,,,,4,"2017-03-25 21:12:59",https://untappd.com/c/432701262,https://untappd.com/beer/65644,https://untappd.com/brewery/7532,"United States",Decorah,IA,,,
"Oude Geuze Boon","Brouwerij Boon","Lambic - Gueuze",7,0,Stanky,,,,,,,3.5,"2017-03-26 19:58:41",https://untappd.com/c/433138042,https://untappd.com/beer/15036,https://untappd.com/brewery/268,Belgium,Lembeek,Vlaams-Brabant,dry,,
"Jungle Boogie with Peach","Marz Community Brewing Co.","Pale Wheat Ale - American",5.5,45,"Like a fresh peach off the tree. So juicy and clean.",,,,,,,4.25,"2017-03-26 20:10:11",https://untappd.com/c/433142765,https://untappd.com/beer/1489203,https://untappd.com/brewery/124889,"United States",Chicago,IL,"tropical,fruity,clean,juicy",,
"Clutch (Lips of Faith)","New Belgium Brewing Company","Sour - Ale",8.5,19,Weiiiird,"Soho Restaurant & Music Club","Santa Barbara",CA,"United States",34.4236,-119.706,3.75,"2017-03-31 22:12:43",https://untappd.com/c/434732303,https://untappd.com/beer/70341,https://untappd.com/brewery/905,"United States","Fort Collins",CO,,,
